what,kind,bundleId,bundleVersion,description,time
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1396369848598
activated,editor,org.eclipse.jst.jsp.ui,1.1.602.v201112071516,"org.eclipse.jst.jsp.core.jspsource.source",1396369849504
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1396369887131
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1396369887631
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.goto.lineEnd",1396369905709
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.cut",1396369908428
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1396369910897
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1396369915960
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1396369919538
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.showInformation",1396369919538
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1396369920585
activated,editor,org.eclipse.jst.jsp.ui,1.1.602.v201112071516,"org.eclipse.jst.jsp.core.jspsource.source",1396369926804
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1396369928476
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1396369928867
executed,command,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui.commands.RunLast",1396369928882
opened,editor,org.eclipse.ui.browser,3.3.101.v20111019-1723,"org.eclipse.ui.browser.editor",1396369929101
activated,editor,org.eclipse.ui.browser,3.3.101.v20111019-1723,"org.eclipse.ui.browser.editor",1396369929132
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1396369930259
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1396369937306
activated,editor,org.eclipse.jst.jsp.ui,1.1.602.v201112071516,"org.eclipse.jst.jsp.core.jspsource.source",1396369969809
activated,editor,org.eclipse.ui.browser,3.3.101.v20111019-1723,"org.eclipse.ui.browser.editor",1396369973153
activated,editor,org.eclipse.jst.jsp.ui,1.1.602.v201112071516,"org.eclipse.jst.jsp.core.jspsource.source",1396370237694
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.select.lineEnd",1396370275133
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1396370276055
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.goto.lineEnd",1396370276414
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1396370277742
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.goto.lineEnd",1396370280242
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.goto.lineEnd",1396370309462
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1396370315587
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.showInformation",1396370315587
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1396370322213
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.goto.lineEnd",1396370323963
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.goto.lineEnd",1396370339245
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1396370341948
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1396370342432
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1396370342698
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1396370343901
executed,command,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui.commands.RunLast",1396370343917
opened,editor,org.eclipse.ui.browser,3.3.101.v20111019-1723,"org.eclipse.ui.browser.editor",1396370344089
activated,editor,org.eclipse.ui.browser,3.3.101.v20111019-1723,"org.eclipse.ui.browser.editor",1396370344135
activated,editor,org.eclipse.jst.jsp.ui,1.1.602.v201112071516,"org.eclipse.jst.jsp.core.jspsource.source",1396370348497
closed,editor,org.eclipse.ui.browser,3.3.101.v20111019-1723,"org.eclipse.ui.browser.editor",1396370348497
activated,editor,org.eclipse.jst.jsp.ui,1.1.602.v201112071516,"org.eclipse.jst.jsp.core.jspsource.source",1396370350059
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1396370351731
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1396370352137
executed,command,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui.commands.RunLast",1396370352153
opened,editor,org.eclipse.ui.browser,3.3.101.v20111019-1723,"org.eclipse.ui.browser.editor",1396370352309
activated,editor,org.eclipse.ui.browser,3.3.101.v20111019-1723,"org.eclipse.ui.browser.editor",1396370352356
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1396370353608
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1396370356780
activated,editor,org.eclipse.jst.jsp.ui,1.1.602.v201112071516,"org.eclipse.jst.jsp.core.jspsource.source",1396370362251
closed,editor,org.eclipse.ui.browser,3.3.101.v20111019-1723,"org.eclipse.ui.browser.editor",1396370362251
closed,editor,org.eclipse.ui.browser,3.3.101.v20111019-1723,"org.eclipse.ui.browser.editor",1396370365063
activated,editor,org.eclipse.jst.jsp.ui,1.1.602.v201112071516,"org.eclipse.jst.jsp.core.jspsource.source",1396370365907
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.goto.lineEnd",1396370398471
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1396370401127
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1396370401518
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1396370401627
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1396370402955
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1396370403080
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1396370404096
executed,command,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui.commands.RunLast",1396370404096
opened,editor,org.eclipse.ui.browser,3.3.101.v20111019-1723,"org.eclipse.ui.browser.editor",1396370409055
activated,editor,org.eclipse.ui.browser,3.3.101.v20111019-1723,"org.eclipse.ui.browser.editor",1396370409086
