what,kind,bundleId,bundleVersion,description,time
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1395758899001
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1395758903037
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1395759729482
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1395759733927
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1395759741383
started,bundle,org.eclipse.mylyn.context.ui,3.8.4.v20130429-0100,"org.eclipse.mylyn.context.ui",1395759746086
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1395759748578
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1395759752123
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1395759771079
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1395759775552
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1395759790599
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.selectAll",1395759793809
started,bundle,org.eclipse.mylyn.java.tasks,3.8.4.v20130429-0100,"org.eclipse.mylyn.java.tasks",1395759795875
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.selectAll",1395759798301
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.selectAll",1395759799900
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1395759801184
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1395759801249
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1395759802594
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1395759802997
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1395759833532
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1395759835248
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1395759836941
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.selectAll",1395759837614
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.selectAll",1395759838701
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1395759839655
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1395759840188
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1395759876835
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1395759880376
closed,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1395759880625
closed,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1395759883963
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.selectAll",1395759889819
executed,command,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui.commands.RunLast",1395759892289
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1395759896870
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1395759897313
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1395759906813
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1395759908865
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1395759910815
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1395759914995
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1395759917641
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1395759943975
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1395759953966
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1395759954641
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1395759959529
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1395759959873
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.goto.lineEnd",1395759967752
