what,kind,bundleId,bundleVersion,description,time
started,bundle,org.eclipse.ui.externaltools,3.2.0.v20111007_r372,"org.eclipse.ui.externaltools",1395633059852
started,bundle,org.eclipse.core.externaltools,1.0.100.v20111007_r372,"org.eclipse.core.externaltools",1395633059990
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1395633078648
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1395633084384
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1395633239914
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.import",1395633239924
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.import",1395633239924
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1395633242527
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1395633248638
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1395633248807
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1395633253369
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1395633258474
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1395633258563
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1395633273745
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1395633279179
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1395633290548
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1395633446104
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1395633452576
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1395633453732
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1395633453742
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1395633457318
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1395633466323
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1395633473572
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1395633479419
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1395633510803
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1395633527022
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.import",1395633527033
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.import",1395633527033
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1395633537331
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1395633667097
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PropertiesFileEditor",1395633668742
closed,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1395633669756
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1395633672299
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1395633673987
closed,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1395633673987
closed,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1395633673996
closed,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PropertiesFileEditor",1395633674024
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1395633679294
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1395633684848
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1395633689049
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1395633697630
opened,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1395633698241
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1395633698262
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1395633784112
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.showInformation",1395633784149
