what,kind,bundleId,bundleVersion,description,time
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.goto.lineEnd",1394769046484
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.goto.lineEnd",1394769049737
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.goto.lineEnd",1394769051503
executed,command,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui.commands.RunLast",1394769059712
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1394769059730
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1394769060177
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.goto.lineEnd",1394769074402
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.goto.lineEnd",1394769076385
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.goto.lineEnd",1394769083337
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.goto.lineEnd",1394769084805
executed,command,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui.commands.RunLast",1394769099209
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1394769099234
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1394769099617
executed,command,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui.commands.RunLast",1394769108848
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1394769108870
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1394769109351
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1394769122960
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1394770438885
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1394770440494
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1394770442147
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1394770444742
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1394770444775
