what,kind,bundleId,bundleVersion,description,time
started,bundle,org.eclipse.wst.sse.core,1.1.602.v201112071516,"org.eclipse.wst.sse.core",1396420958069
started,bundle,org.eclipse.jst.jsf.common,1.2.3.v201104061039,"org.eclipse.jst.jsf.common",1396420958146
started,bundle,org.eclipse.jst.jsf.core,1.3.105.v201108261005,"org.eclipse.jst.jsf.core",1396420958152
started,bundle,org.eclipse.jst.jsp.core,1.2.402.v201112071853,"org.eclipse.jst.jsp.core",1396420958285
started,bundle,org.eclipse.wst.wsdl.validation,1.1.502.v201104071820,"org.eclipse.wst.wsdl.validation",1396420958439
started,bundle,org.eclipse.wst.xsd.core,1.1.600.v201104070312,"org.eclipse.wst.xsd.core",1396420958462
started,bundle,org.eclipse.wst.xsl.core,1.1.100.v201102270516,"org.eclipse.wst.xsl.core",1396420958522
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1396420958933
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1396420970503
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1396420978195
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.newWizard",1396420978205
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1396421083161
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1396426436171
started,bundle,org.eclipse.ui.browser,3.3.101.v20111019-1723,"org.eclipse.ui.browser",1396426440665
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1396426442509
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1396428483040
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.window.preferences",1396428483040
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1396428488244
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1396428505047
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1396428505956
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1396428517483
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1396428519483
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1396428744069
closed,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1396428744741
started,bundle,org.eclipse.compare,3.5.202.R37x_v20111109-0800,"org.eclipse.compare",1396428746444
started,bundle,org.polarion.eclipse.team.svn.connector.svnkit16,3.0.2.I20130808-1700,"org.polarion.eclipse.team.svn.connector.svnkit16",1396428747272
stopped,bundle,org.eclipse.jst.ws.axis.creation.ui,1.0.700.v201104070312,"org.eclipse.jst.ws.axis.creation.ui",1396428749335
stopped,bundle,org.eclipse.jst.ws.axis.consumption.ui,1.0.505.v201004211805,"org.eclipse.jst.ws.axis.consumption.ui",1396428749335
stopped,bundle,org.eclipse.jst.ws.axis.consumption.core,1.0.407.v201104071820,"org.eclipse.jst.ws.axis.consumption.core",1396428749382
activated,perspective,org.eclipse.jst.j2ee.ui,,"org.eclipse.jst.j2ee.J2EEPerspective",1396495999667
